161,The Mechanic,"Action,Crime,Thriller"
162,Point Break,"Action,Crime,Sport"
163,Abduction,"Action,Mystery,Thriller"
164,Sinister 2,"Horror,Mystery,Thriller"
165,The Finest Hours,"Action,Drama,History"
166,No Escape,"Action,Thriller"
167,Resident Evil: The Final Chapter,"Action,Horror,Sci-Fi"
168,The Host,"Action,Adventure,Romance"
169,The Forest,"Horror,Mystery,Thriller"
170,The Woman in Black 2: Angel of Death,"Drama,Horror,Thriller"
171,Run All Night,"Action,Crime,Drama"
172,One for the Money,"Action,Comedy,Crime"
173,A Walk Among the Tombstones,"Crime,Drama,Mystery"
174,Alex Cross,"Action,Crime,Mystery"
175,The Lazarus Effect,"Horror,Mystery,Sci-Fi"
176,Ex Machina,"Drama,Mystery,Sci-Fi"
177,Escape Plan,"Action,Crime,Mystery"
178,Killer Elite,"Action,Crime,Thriller"
179,In the Heart of the Sea,"Action,Adventure,Biography"
180,The November Man,"Action,Crime,Thriller"
181,Tinker Tailor Soldier Spy,"Drama,Mystery,Thriller"
182,Sanctum,"Adventure,Drama,Thriller"
183,Transcendence,"Drama,Mystery,Romance"
184,The Gallows,"Horror,Thriller"
185,Hitman: Agent 47,"Action,Crime,Thriller"
186,The Bye Bye Man,"Horror,Thriller"
187,Project Almanac,"Sci-Fi,Thriller"
188,Snowden,"Biography,Drama,Thriller"
189,The Darkest Hour,"Action,Adventure,Horror"
190,The Place Beyond the Pines,"Crime,Drama,Thriller"
191,Dream House,"Drama,Mystery,Thriller"
192,Mechanic: Resurrection,"Action,Adventure,Crime"
193,As Above, So Below,"Horror,Mystery,Thriller"
194,Sleepless,"Action,Crime,Thriller"
195,Blair Witch,"Horror,Thriller"
196,Brick Mansions,"Action,Crime,Sci-Fi"
197,Premium Rush,"Action,Crime,Thriller"
198,Homefront,"Action,Crime,Drama"
199,Broken City,"Crime,Drama,Thriller"
200,Runner Runner,"Crime,Thriller"
